timestamp,gameid,value,label
"Date:  Thu, 06 Aug 2020 17:41:26 GMT23 hours ago",3537303,1.19,0
"Date:  Thu, 06 Aug 2020 17:41:37 GMT23 hours ago",3537304,1.07,0
"Date:  Thu, 06 Aug 2020 17:41:46 GMT23 hours ago",3537305,2.03,1
"Date:  Thu, 06 Aug 2020 17:42:05 GMT23 hours ago",3537306,1.77,0
"Date:  Thu, 06 Aug 2020 17:42:22 GMT23 hours ago",3537307,5.99,1
"Date:  Thu, 06 Aug 2020 17:42:56 GMT23 hours ago",3537308,3.7,1
"Date:  Thu, 06 Aug 2020 17:43:23 GMT23 hours ago",3537309,1.71,0
"Date:  Thu, 06 Aug 2020 17:43:39 GMT23 hours ago",3537310,1.4,0
"Date:  Thu, 06 Aug 2020 17:43:52 GMT23 hours ago",3537311,1.96,0
"Date:  Thu, 06 Aug 2020 17:44:10 GMT23 hours ago",3537312,1.5,0
"Date:  Thu, 06 Aug 2020 17:44:25 GMT23 hours ago",3537313,3.43,1
"Date:  Thu, 06 Aug 2020 17:44:51 GMT23 hours ago",3537314,2.43,1
"Date:  Thu, 06 Aug 2020 17:45:12 GMT23 hours ago",3537315,4.34,1
"Date:  Thu, 06 Aug 2020 17:45:41 GMT23 hours ago",3537316,4.89,1
"Date:  Thu, 06 Aug 2020 17:46:12 GMT23 hours ago",3537317,1.83,0
"Date:  Thu, 06 Aug 2020 17:46:29 GMT23 hours ago",3537318,3.63,1
"Date:  Thu, 06 Aug 2020 17:46:56 GMT23 hours ago",3537319,25.63,1
"Date:  Thu, 06 Aug 2020 17:47:51 GMT23 hours ago",3537320,2.4,1
"Date:  Thu, 06 Aug 2020 17:48:12 GMT23 hours ago",3537321,1.7,0
"Date:  Thu, 06 Aug 2020 17:48:28 GMT23 hours ago",3537322,1.01,0
"Date:  Thu, 06 Aug 2020 17:48:37 GMT23 hours ago",3537323,4.43,1
"Date:  Thu, 06 Aug 2020 17:49:07 GMT23 hours ago",3537324,2.55,1
"Date:  Thu, 06 Aug 2020 17:49:29 GMT23 hours ago",3537325,1.44,0
"Date:  Thu, 06 Aug 2020 17:49:42 GMT23 hours ago",3537326,1.13,0
"Date:  Thu, 06 Aug 2020 17:49:53 GMT23 hours ago",3537327,1.78,0
"Date:  Thu, 06 Aug 2020 17:50:09 GMT23 hours ago",3537328,1.75,0
"Date:  Thu, 06 Aug 2020 17:50:26 GMT23 hours ago",3537329,14.34,1
"Date:  Thu, 06 Aug 2020 17:51:12 GMT23 hours ago",3537330,1.83,0
"Date:  Thu, 06 Aug 2020 17:51:29 GMT23 hours ago",3537331,1,0
"Date:  Thu, 06 Aug 2020 17:51:38 GMT23 hours ago",3537332,1.25,0
"Date:  Thu, 06 Aug 2020 17:51:49 GMT23 hours ago",3537333,2.14,1
"Date:  Thu, 06 Aug 2020 17:52:09 GMT23 hours ago",3537334,1.44,0
"Date:  Thu, 06 Aug 2020 17:52:22 GMT23 hours ago",3537335,2.81,1
"Date:  Thu, 06 Aug 2020 17:52:46 GMT23 hours ago",3537336,1.04,0
"Date:  Thu, 06 Aug 2020 17:52:55 GMT23 hours ago",3537337,1.12,0
"Date:  Thu, 06 Aug 2020 17:53:05 GMT23 hours ago",3537338,2.96,1
"Date:  Thu, 06 Aug 2020 17:53:29 GMT23 hours ago",3537339,2.66,1
"Date:  Thu, 06 Aug 2020 17:53:51 GMT23 hours ago",3537340,1.09,0
"Date:  Thu, 06 Aug 2020 17:54:01 GMT23 hours ago",3537341,18.55,1
"Date:  Thu, 06 Aug 2020 17:54:51 GMT23 hours ago",3537342,20.07,1
"Date:  Thu, 06 Aug 2020 17:55:43 GMT23 hours ago",3537343,1.92,0
"Date:  Thu, 06 Aug 2020 17:56:01 GMT23 hours ago",3537344,1.17,0
"Date:  Thu, 06 Aug 2020 17:56:11 GMT23 hours ago",3537345,3.02,1
"Date:  Thu, 06 Aug 2020 17:56:36 GMT23 hours ago",3537346,1.19,0
"Date:  Thu, 06 Aug 2020 17:56:47 GMT23 hours ago",3537347,4,1
"Date:  Thu, 06 Aug 2020 17:57:15 GMT23 hours ago",3537348,2.12,1
"Date:  Thu, 06 Aug 2020 17:57:34 GMT23 hours ago",3537349,1.18,0
"Date:  Thu, 06 Aug 2020 17:57:45 GMT23 hours ago",3537350,12.88,1
"Date:  Thu, 06 Aug 2020 17:58:30 GMT23 hours ago",3537351,2.52,1
"Date:  Thu, 06 Aug 2020 17:58:52 GMT23 hours ago",3537352,3.64,1
"Date:  Thu, 06 Aug 2020 17:59:19 GMT23 hours ago",3537353,4.84,1
"Date:  Thu, 06 Aug 2020 17:59:50 GMT23 hours ago",3537354,3.57,1
"Date:  Thu, 06 Aug 2020 18:00:17 GMT23 hours ago",3537355,2.16,1
"Date:  Thu, 06 Aug 2020 18:00:36 GMT23 hours ago",3537356,1.05,0
"Date:  Thu, 06 Aug 2020 18:00:45 GMT23 hours ago",3537357,36.39,1
"Date:  Thu, 06 Aug 2020 18:01:45 GMT23 hours ago",3537358,2.57,1
"Date:  Thu, 06 Aug 2020 18:02:07 GMT23 hours ago",3537359,1.7,0
"Date:  Thu, 06 Aug 2020 18:02:23 GMT23 hours ago",3537360,1.85,0
"Date:  Thu, 06 Aug 2020 18:02:41 GMT23 hours ago",3537361,6.75,1
"Date:  Thu, 06 Aug 2020 18:03:16 GMT23 hours ago",3537362,23.31,1
"Date:  Thu, 06 Aug 2020 18:04:10 GMT23 hours ago",3537363,118.88,1
"Date:  Thu, 06 Aug 2020 18:05:27 GMT23 hours ago",3537364,1.96,0
"Date:  Thu, 06 Aug 2020 18:05:46 GMT23 hours ago",3537365,4.15,1
"Date:  Thu, 06 Aug 2020 18:06:15 GMT23 hours ago",3537366,110.4,1
"Date:  Thu, 06 Aug 2020 18:07:31 GMT23 hours ago",3537367,5.51,1
"Date:  Thu, 06 Aug 2020 18:08:04 GMT23 hours ago",3537368,1.17,0
"Date:  Thu, 06 Aug 2020 18:08:14 GMT23 hours ago",3537369,3.01,1
"Date:  Thu, 06 Aug 2020 18:08:39 GMT23 hours ago",3537370,4.87,1
"Date:  Thu, 06 Aug 2020 18:09:10 GMT23 hours ago",3537371,1,0
"Date:  Thu, 06 Aug 2020 18:09:18 GMT23 hours ago",3537372,1.56,0
"Date:  Thu, 06 Aug 2020 18:09:33 GMT23 hours ago",3537373,4.18,1
"Date:  Thu, 06 Aug 2020 18:10:02 GMT23 hours ago",3537374,1.78,0
"Date:  Thu, 06 Aug 2020 18:10:18 GMT23 hours ago",3537375,1.73,0
"Date:  Thu, 06 Aug 2020 18:10:35 GMT23 hours ago",3537376,120.74,1
"Date:  Thu, 06 Aug 2020 18:11:52 GMT23 hours ago",3537377,1.04,0
"Date:  Thu, 06 Aug 2020 18:12:01 GMT23 hours ago",3537378,1.89,0
"Date:  Thu, 06 Aug 2020 18:12:19 GMT23 hours ago",3537379,1.67,0
"Date:  Thu, 06 Aug 2020 18:12:35 GMT23 hours ago",3537380,1.2,0
"Date:  Thu, 06 Aug 2020 18:12:46 GMT23 hours ago",3537381,2.69,1
"Date:  Thu, 06 Aug 2020 18:13:08 GMT23 hours ago",3537382,1.17,0
"Date:  Thu, 06 Aug 2020 18:13:19 GMT23 hours ago",3537383,1.14,0
"Date:  Thu, 06 Aug 2020 18:13:29 GMT23 hours ago",3537384,2.43,1
"Date:  Thu, 06 Aug 2020 18:13:50 GMT23 hours ago",3537385,2.37,1
"Date:  Thu, 06 Aug 2020 18:14:11 GMT23 hours ago",3537386,9.13,1
"Date:  Thu, 06 Aug 2020 18:14:51 GMT23 hours ago",3537387,1.91,0
"Date:  Thu, 06 Aug 2020 18:15:09 GMT23 hours ago",3537388,1.36,0
"Date:  Thu, 06 Aug 2020 18:15:22 GMT23 hours ago",3537389,2.7,1
"Date:  Thu, 06 Aug 2020 18:15:44 GMT23 hours ago",3537390,5.64,1
"Date:  Thu, 06 Aug 2020 18:16:18 GMT23 hours ago",3537391,1.03,0
"Date:  Thu, 06 Aug 2020 18:16:26 GMT23 hours ago",3537392,5.39,1
"Date:  Thu, 06 Aug 2020 18:16:59 GMT23 hours ago",3537393,6.12,1
"Date:  Thu, 06 Aug 2020 18:17:34 GMT23 hours ago",3537394,7.87,1
"Date:  Thu, 06 Aug 2020 18:18:12 GMT23 hours ago",3537395,2.36,1
"Date:  Thu, 06 Aug 2020 18:18:32 GMT23 hours ago",3537396,1.11,0
"Date:  Thu, 06 Aug 2020 18:18:42 GMT23 hours ago",3537397,4.13,1
"Date:  Thu, 06 Aug 2020 18:19:11 GMT23 hours ago",3537398,2.25,1
"Date:  Thu, 06 Aug 2020 18:19:31 GMT23 hours ago",3537399,61.47,1
"Date:  Thu, 06 Aug 2020 18:20:39 GMT23 hours ago",3537400,1.93,0
"Date:  Thu, 06 Aug 2020 18:20:57 GMT23 hours ago",3537401,1.95,0
"Date:  Thu, 06 Aug 2020 18:21:15 GMT23 hours ago",3537402,1.26,0
"Date:  Thu, 06 Aug 2020 18:21:26 GMT23 hours ago",3537403,1.01,0
"Date:  Thu, 06 Aug 2020 18:21:35 GMT23 hours ago",3537404,1.39,0
"Date:  Thu, 06 Aug 2020 18:21:48 GMT23 hours ago",3537405,1.6,0
"Date:  Thu, 06 Aug 2020 18:22:03 GMT23 hours ago",3537406,6.29,1
"Date:  Thu, 06 Aug 2020 18:22:38 GMT23 hours ago",3537407,1.06,0
"Date:  Thu, 06 Aug 2020 18:22:47 GMT23 hours ago",3537408,1.78,0
"Date:  Thu, 06 Aug 2020 18:23:04 GMT23 hours ago",3537409,1.29,0
"Date:  Thu, 06 Aug 2020 18:23:16 GMT23 hours ago",3537410,1.1,0
"Date:  Thu, 06 Aug 2020 18:23:26 GMT23 hours ago",3537411,2.06,1
"Date:  Thu, 06 Aug 2020 18:23:44 GMT23 hours ago",3537412,1.68,0
"Date:  Thu, 06 Aug 2020 18:24:00 GMT23 hours ago",3537413,16.21,1
"Date:  Thu, 06 Aug 2020 18:24:49 GMT23 hours ago",3537414,1.98,0
"Date:  Thu, 06 Aug 2020 18:25:07 GMT23 hours ago",3537415,7.01,1
"Date:  Thu, 06 Aug 2020 18:25:43 GMT23 hours ago",3537416,6.37,1
"Date:  Thu, 06 Aug 2020 18:26:18 GMT22 hours ago",3537417,1.42,0
"Date:  Thu, 06 Aug 2020 18:26:31 GMT22 hours ago",3537418,10.23,1
"Date:  Thu, 06 Aug 2020 18:27:13 GMT22 hours ago",3537419,1.32,0
"Date:  Thu, 06 Aug 2020 18:27:26 GMT22 hours ago",3537420,1.01,0
"Date:  Thu, 06 Aug 2020 18:27:34 GMT22 hours ago",3537421,1.2,0
"Date:  Thu, 06 Aug 2020 18:27:45 GMT22 hours ago",3537422,6.19,1
"Date:  Thu, 06 Aug 2020 18:28:20 GMT22 hours ago",3537423,1.11,0
"Date:  Thu, 06 Aug 2020 18:28:30 GMT22 hours ago",3537424,1.79,0
"Date:  Thu, 06 Aug 2020 18:28:47 GMT22 hours ago",3537425,2.17,1
"Date:  Thu, 06 Aug 2020 18:29:06 GMT22 hours ago",3537426,1.32,0
"Date:  Thu, 06 Aug 2020 18:29:18 GMT22 hours ago",3537427,16.99,1
"Date:  Thu, 06 Aug 2020 18:30:07 GMT22 hours ago",3537428,5.84,1
"Date:  Thu, 06 Aug 2020 18:30:41 GMT22 hours ago",3537429,1.5,0
"Date:  Thu, 06 Aug 2020 18:30:56 GMT22 hours ago",3537430,1.32,0
"Date:  Thu, 06 Aug 2020 18:31:08 GMT22 hours ago",3537431,1.95,0
"Date:  Thu, 06 Aug 2020 18:31:26 GMT22 hours ago",3537432,14.33,1
"Date:  Thu, 06 Aug 2020 18:32:13 GMT22 hours ago",3537433,2.45,1
"Date:  Thu, 06 Aug 2020 18:32:34 GMT22 hours ago",3537434,5.25,1
"Date:  Thu, 06 Aug 2020 18:33:06 GMT22 hours ago",3537435,2.13,1
"Date:  Thu, 06 Aug 2020 18:33:25 GMT22 hours ago",3537436,1.91,0
"Date:  Thu, 06 Aug 2020 18:33:43 GMT22 hours ago",3537437,1.26,0
"Date:  Thu, 06 Aug 2020 18:33:55 GMT22 hours ago",3537438,3.23,1
"Date:  Thu, 06 Aug 2020 18:34:20 GMT22 hours ago",3537439,1.34,0
"Date:  Thu, 06 Aug 2020 18:34:33 GMT22 hours ago",3537440,1.09,0
"Date:  Thu, 06 Aug 2020 18:34:42 GMT22 hours ago",3537441,1.68,0
"Date:  Thu, 06 Aug 2020 18:34:58 GMT22 hours ago",3537442,7.33,1
"Date:  Thu, 06 Aug 2020 18:35:35 GMT22 hours ago",3537443,3.52,1
"Date:  Thu, 06 Aug 2020 18:36:02 GMT22 hours ago",3537444,1.2,0
"Date:  Thu, 06 Aug 2020 18:36:13 GMT22 hours ago",3537445,1.94,0
"Date:  Thu, 06 Aug 2020 18:36:31 GMT22 hours ago",3537446,1.45,0
"Date:  Thu, 06 Aug 2020 18:36:44 GMT22 hours ago",3537447,2.37,1
"Date:  Thu, 06 Aug 2020 18:37:05 GMT22 hours ago",3537448,5.58,1
"Date:  Thu, 06 Aug 2020 18:37:38 GMT22 hours ago",3537449,1.25,0
"Date:  Thu, 06 Aug 2020 18:37:50 GMT22 hours ago",3537450,6.71,1
"Date:  Thu, 06 Aug 2020 18:38:25 GMT22 hours ago",3537451,1.52,0
"Date:  Thu, 06 Aug 2020 18:38:40 GMT22 hours ago",3537452,1.49,0
"Date:  Thu, 06 Aug 2020 18:38:54 GMT22 hours ago",3537453,2.29,1
"Date:  Thu, 06 Aug 2020 18:39:14 GMT22 hours ago",3537454,1.73,0
"Date:  Thu, 06 Aug 2020 18:39:31 GMT22 hours ago",3537455,1.18,0
"Date:  Thu, 06 Aug 2020 18:39:42 GMT22 hours ago",3537456,1.28,0
"Date:  Thu, 06 Aug 2020 18:39:54 GMT22 hours ago",3537457,1.13,0
"Date:  Thu, 06 Aug 2020 18:40:04 GMT22 hours ago",3537458,1.27,0
"Date:  Thu, 06 Aug 2020 18:40:15 GMT22 hours ago",3537459,1,0
"Date:  Thu, 06 Aug 2020 18:40:24 GMT22 hours ago",3537460,1.66,0
"Date:  Thu, 06 Aug 2020 18:40:39 GMT22 hours ago",3537461,1.37,0
"Date:  Thu, 06 Aug 2020 18:40:52 GMT22 hours ago",3537462,2.28,1
"Date:  Thu, 06 Aug 2020 18:41:13 GMT22 hours ago",3537463,1.21,0
"Date:  Thu, 06 Aug 2020 18:41:24 GMT22 hours ago",3537464,1.01,0
"Date:  Thu, 06 Aug 2020 18:41:32 GMT22 hours ago",3537465,1.52,0
"Date:  Thu, 06 Aug 2020 18:41:47 GMT22 hours ago",3537466,6.82,1
"Date:  Thu, 06 Aug 2020 18:42:23 GMT22 hours ago",3537467,1.66,0
"Date:  Thu, 06 Aug 2020 18:42:38 GMT22 hours ago",3537468,2.31,1
"Date:  Thu, 06 Aug 2020 18:42:59 GMT22 hours ago",3537469,13.42,1
"Date:  Thu, 06 Aug 2020 18:43:44 GMT22 hours ago",3537470,1.9,0
"Date:  Thu, 06 Aug 2020 18:44:02 GMT22 hours ago",3537471,3.47,1
"Date:  Thu, 06 Aug 2020 18:44:28 GMT22 hours ago",3537472,1.35,0
"Date:  Thu, 06 Aug 2020 18:44:41 GMT22 hours ago",3537473,1,0
"Date:  Thu, 06 Aug 2020 18:44:49 GMT22 hours ago",3537474,1.51,0
"Date:  Thu, 06 Aug 2020 18:45:04 GMT22 hours ago",3537475,3.24,1
"Date:  Thu, 06 Aug 2020 18:45:29 GMT22 hours ago",3537476,1.18,0
"Date:  Thu, 06 Aug 2020 18:45:40 GMT22 hours ago",3537477,1.58,0
"Date:  Thu, 06 Aug 2020 18:45:55 GMT22 hours ago",3537478,3.38,1
"Date:  Thu, 06 Aug 2020 18:46:21 GMT22 hours ago",3537479,2.41,1
"Date:  Thu, 06 Aug 2020 18:46:42 GMT22 hours ago",3537480,4.01,1
"Date:  Thu, 06 Aug 2020 18:47:10 GMT22 hours ago",3537481,1.33,0
"Date:  Thu, 06 Aug 2020 18:47:23 GMT22 hours ago",3537482,1.32,0
"Date:  Thu, 06 Aug 2020 18:47:35 GMT22 hours ago",3537483,1.46,0
"Date:  Thu, 06 Aug 2020 18:47:49 GMT22 hours ago",3537484,4.52,1
"Date:  Thu, 06 Aug 2020 18:48:19 GMT22 hours ago",3537485,1.55,0
"Date:  Thu, 06 Aug 2020 18:48:34 GMT22 hours ago",3537486,3.07,1
"Date:  Thu, 06 Aug 2020 18:48:58 GMT22 hours ago",3537487,2.12,1
"Date:  Thu, 06 Aug 2020 18:49:17 GMT22 hours ago",3537488,1.64,0
"Date:  Thu, 06 Aug 2020 18:49:33 GMT22 hours ago",3537489,2.93,1
"Date:  Thu, 06 Aug 2020 18:49:57 GMT22 hours ago",3537490,1.33,0
"Date:  Thu, 06 Aug 2020 18:50:09 GMT22 hours ago",3537491,1.02,0
"Date:  Thu, 06 Aug 2020 18:50:18 GMT22 hours ago",3537492,1.32,0
"Date:  Thu, 06 Aug 2020 18:50:30 GMT22 hours ago",3537493,3.11,1
"Date:  Thu, 06 Aug 2020 18:50:55 GMT22 hours ago",3537494,1.56,0
"Date:  Thu, 06 Aug 2020 18:51:10 GMT22 hours ago",3537495,1.74,0
"Date:  Thu, 06 Aug 2020 18:51:26 GMT22 hours ago",3537496,1.54,0
"Date:  Thu, 06 Aug 2020 18:51:41 GMT22 hours ago",3537497,1.96,0
"Date:  Thu, 06 Aug 2020 18:51:59 GMT22 hours ago",3537498,2.72,1
"Date:  Thu, 06 Aug 2020 18:52:22 GMT22 hours ago",3537499,2.09,1
"Date:  Thu, 06 Aug 2020 18:52:41 GMT22 hours ago",3537500,1.69,0
"Date:  Thu, 06 Aug 2020 18:52:56 GMT22 hours ago",3537501,2.05,1
"Date:  Thu, 06 Aug 2020 18:53:15 GMT22 hours ago",3537502,1.3,0
"Date:  Thu, 06 Aug 2020 18:53:27 GMT22 hours ago",3537503,4.02,1
"Date:  Thu, 06 Aug 2020 18:53:56 GMT22 hours ago",3537504,1.49,0
"Date:  Thu, 06 Aug 2020 18:54:10 GMT22 hours ago",3537505,10.32,1
"Date:  Thu, 06 Aug 2020 18:54:52 GMT22 hours ago",3537506,4.02,1
"Date:  Thu, 06 Aug 2020 18:55:20 GMT22 hours ago",3537507,1.26,0
"Date:  Thu, 06 Aug 2020 18:55:32 GMT22 hours ago",3537508,1.01,0
"Date:  Thu, 06 Aug 2020 18:55:40 GMT22 hours ago",3537509,3.69,1
"Date:  Thu, 06 Aug 2020 18:56:07 GMT22 hours ago",3537510,2.05,1
"Date:  Thu, 06 Aug 2020 18:56:26 GMT22 hours ago",3537511,9.81,1
"Date:  Thu, 06 Aug 2020 18:57:07 GMT22 hours ago",3537512,1.54,0
"Date:  Thu, 06 Aug 2020 18:57:22 GMT22 hours ago",3537513,18.23,1
"Date:  Thu, 06 Aug 2020 18:58:12 GMT22 hours ago",3537514,3.87,1
"Date:  Thu, 06 Aug 2020 18:58:40 GMT22 hours ago",3537515,1.19,0
"Date:  Thu, 06 Aug 2020 18:58:51 GMT22 hours ago",3537516,1.75,0
"Date:  Thu, 06 Aug 2020 18:59:07 GMT22 hours ago",3537517,2.24,1
"Date:  Thu, 06 Aug 2020 18:59:27 GMT22 hours ago",3537518,2.21,1
"Date:  Thu, 06 Aug 2020 18:59:47 GMT22 hours ago",3537519,3.87,1
"Date:  Thu, 06 Aug 2020 19:00:15 GMT22 hours ago",3537520,1.05,0
"Date:  Thu, 06 Aug 2020 19:00:24 GMT22 hours ago",3537521,2.45,1
"Date:  Thu, 06 Aug 2020 19:00:45 GMT22 hours ago",3537522,2.67,1
"Date:  Thu, 06 Aug 2020 19:01:08 GMT22 hours ago",3537523,2.19,1
"Date:  Thu, 06 Aug 2020 19:01:27 GMT22 hours ago",3537524,1.17,0
"Date:  Thu, 06 Aug 2020 19:01:38 GMT22 hours ago",3537525,3.02,1
"Date:  Thu, 06 Aug 2020 19:02:02 GMT22 hours ago",3537526,4.17,1
"Date:  Thu, 06 Aug 2020 19:02:31 GMT22 hours ago",3537527,1.49,0
"Date:  Thu, 06 Aug 2020 19:02:45 GMT22 hours ago",3537528,6.81,1
"Date:  Thu, 06 Aug 2020 19:03:21 GMT22 hours ago",3537529,5.92,1
"Date:  Thu, 06 Aug 2020 19:03:55 GMT22 hours ago",3537530,1.01,0
"Date:  Thu, 06 Aug 2020 19:04:04 GMT22 hours ago",3537531,1.2,0
"Date:  Thu, 06 Aug 2020 19:04:15 GMT22 hours ago",3537532,1.71,0
"Date:  Thu, 06 Aug 2020 19:04:31 GMT22 hours ago",3537533,1.54,0
"Date:  Thu, 06 Aug 2020 19:04:46 GMT22 hours ago",3537534,1.59,0
"Date:  Thu, 06 Aug 2020 19:05:01 GMT22 hours ago",3537535,5.96,1
"Date:  Thu, 06 Aug 2020 19:05:35 GMT22 hours ago",3537536,13.24,1
"Date:  Thu, 06 Aug 2020 19:06:20 GMT22 hours ago",3537537,4.86,1
"Date:  Thu, 06 Aug 2020 19:06:51 GMT22 hours ago",3537538,2.01,1
"Date:  Thu, 06 Aug 2020 19:07:10 GMT22 hours ago",3537539,2.7,1
"Date:  Thu, 06 Aug 2020 19:07:32 GMT22 hours ago",3537540,1.81,0
"Date:  Thu, 06 Aug 2020 19:07:49 GMT22 hours ago",3537541,2.38,1
"Date:  Thu, 06 Aug 2020 19:08:10 GMT22 hours ago",3537542,10.03,1
"Date:  Thu, 06 Aug 2020 19:08:51 GMT22 hours ago",3537543,8.76,1
"Date:  Thu, 06 Aug 2020 19:09:31 GMT22 hours ago",3537544,11.64,1
"Date:  Thu, 06 Aug 2020 19:10:15 GMT22 hours ago",3537545,1.5,0
"Date:  Thu, 06 Aug 2020 19:10:29 GMT22 hours ago",3537546,1.32,0
"Date:  Thu, 06 Aug 2020 19:10:42 GMT22 hours ago",3537547,1.3,0
"Date:  Thu, 06 Aug 2020 19:10:54 GMT22 hours ago",3537548,1.08,0
"Date:  Thu, 06 Aug 2020 19:11:03 GMT22 hours ago",3537549,9.67,1
"Date:  Thu, 06 Aug 2020 19:11:44 GMT22 hours ago",3537550,2.03,1
"Date:  Thu, 06 Aug 2020 19:12:03 GMT22 hours ago",3537551,7.13,1
"Date:  Thu, 06 Aug 2020 19:12:39 GMT21 hours ago",3537552,2.23,1
"Date:  Thu, 06 Aug 2020 19:12:59 GMT21 hours ago",3537553,1.37,0
"Date:  Thu, 06 Aug 2020 19:13:12 GMT21 hours ago",3537554,1.6,0
"Date:  Thu, 06 Aug 2020 19:13:27 GMT21 hours ago",3537555,2.72,1
"Date:  Thu, 06 Aug 2020 19:13:50 GMT21 hours ago",3537556,1.78,0
"Date:  Thu, 06 Aug 2020 19:14:07 GMT21 hours ago",3537557,1.13,0
"Date:  Thu, 06 Aug 2020 19:14:17 GMT21 hours ago",3537558,1.81,0
"Date:  Thu, 06 Aug 2020 19:14:34 GMT21 hours ago",3537559,2.21,1
"Date:  Thu, 06 Aug 2020 19:14:54 GMT21 hours ago",3537560,1044.61,1
"Date:  Thu, 06 Aug 2020 19:16:42 GMT21 hours ago",3537561,2.26,1
"Date:  Thu, 06 Aug 2020 19:17:02 GMT21 hours ago",3537562,2.43,1
"Date:  Thu, 06 Aug 2020 19:17:23 GMT21 hours ago",3537563,1.45,0
"Date:  Thu, 06 Aug 2020 19:17:37 GMT21 hours ago",3537564,8.42,1
"Date:  Thu, 06 Aug 2020 19:18:16 GMT21 hours ago",3537565,2.36,1
"Date:  Thu, 06 Aug 2020 19:18:37 GMT21 hours ago",3537566,3.81,1
"Date:  Thu, 06 Aug 2020 19:19:04 GMT21 hours ago",3537567,2.69,1
"Date:  Thu, 06 Aug 2020 19:19:27 GMT21 hours ago",3537568,1.19,0
"Date:  Thu, 06 Aug 2020 19:19:38 GMT21 hours ago",3537569,2.2,1
"Date:  Thu, 06 Aug 2020 19:19:57 GMT21 hours ago",3537570,1.53,0
"Date:  Thu, 06 Aug 2020 19:20:12 GMT21 hours ago",3537571,1.65,0
"Date:  Thu, 06 Aug 2020 19:20:28 GMT21 hours ago",3537572,1.34,0
"Date:  Thu, 06 Aug 2020 19:20:40 GMT21 hours ago",3537573,1.28,0
"Date:  Thu, 06 Aug 2020 19:20:52 GMT21 hours ago",3537574,2.91,1
"Date:  Thu, 06 Aug 2020 19:21:16 GMT21 hours ago",3537575,1.83,0
"Date:  Thu, 06 Aug 2020 19:21:33 GMT21 hours ago",3537576,1,0
"Date:  Thu, 06 Aug 2020 19:21:41 GMT21 hours ago",3537577,1.57,0
"Date:  Thu, 06 Aug 2020 19:21:56 GMT21 hours ago",3537578,1.06,0
"Date:  Thu, 06 Aug 2020 19:22:06 GMT21 hours ago",3537579,4,1
"Date:  Thu, 06 Aug 2020 19:22:34 GMT21 hours ago",3537580,3.18,1
"Date:  Thu, 06 Aug 2020 19:22:59 GMT21 hours ago",3537581,1.85,0
"Date:  Thu, 06 Aug 2020 19:23:16 GMT21 hours ago",3537582,1.22,0
"Date:  Thu, 06 Aug 2020 19:23:27 GMT21 hours ago",3537583,4.04,1
"Date:  Thu, 06 Aug 2020 19:23:56 GMT21 hours ago",3537584,1.22,0
"Date:  Thu, 06 Aug 2020 19:24:07 GMT21 hours ago",3537585,1.42,0
"Date:  Thu, 06 Aug 2020 19:24:20 GMT21 hours ago",3537586,1.12,0
"Date:  Thu, 06 Aug 2020 19:24:30 GMT21 hours ago",3537587,1.22,0
"Date:  Thu, 06 Aug 2020 19:24:42 GMT21 hours ago",3537588,1.01,0
"Date:  Thu, 06 Aug 2020 19:24:50 GMT21 hours ago",3537589,1.22,0
"Date:  Thu, 06 Aug 2020 19:25:01 GMT21 hours ago",3537590,1.69,0
"Date:  Thu, 06 Aug 2020 19:25:17 GMT21 hours ago",3537591,5.15,1
"Date:  Thu, 06 Aug 2020 19:25:49 GMT21 hours ago",3537592,1.36,0
"Date:  Thu, 06 Aug 2020 19:26:02 GMT21 hours ago",3537593,1,0
"Date:  Thu, 06 Aug 2020 19:26:10 GMT21 hours ago",3537594,1.44,0
"Date:  Thu, 06 Aug 2020 19:26:24 GMT21 hours ago",3537595,3.11,1
"Date:  Thu, 06 Aug 2020 19:26:49 GMT21 hours ago",3537596,9.7,1
"Date:  Thu, 06 Aug 2020 19:27:30 GMT21 hours ago",3537597,6.93,1
"Date:  Thu, 06 Aug 2020 19:28:06 GMT21 hours ago",3537598,1.89,0
"Date:  Thu, 06 Aug 2020 19:28:23 GMT21 hours ago",3537599,3.07,1
"Date:  Thu, 06 Aug 2020 19:28:48 GMT21 hours ago",3537600,1.15,0
"Date:  Thu, 06 Aug 2020 19:28:58 GMT21 hours ago",3537601,2.87,1
"Date:  Thu, 06 Aug 2020 19:29:22 GMT21 hours ago",3537602,1.8,0
"Date:  Thu, 06 Aug 2020 19:29:39 GMT21 hours ago",3537603,2.73,1
"Date:  Thu, 06 Aug 2020 19:30:02 GMT21 hours ago",3537604,1.09,0
"Date:  Thu, 06 Aug 2020 19:30:11 GMT21 hours ago",3537605,16.42,1
"Date:  Thu, 06 Aug 2020 19:31:00 GMT21 hours ago",3537606,6.85,1
"Date:  Thu, 06 Aug 2020 19:31:36 GMT21 hours ago",3537607,7.66,1
"Date:  Thu, 06 Aug 2020 19:32:14 GMT21 hours ago",3537608,4.77,1
"Date:  Thu, 06 Aug 2020 19:32:44 GMT21 hours ago",3537609,1.19,0
"Date:  Thu, 06 Aug 2020 19:32:55 GMT21 hours ago",3537610,1.34,0
"Date:  Thu, 06 Aug 2020 19:33:08 GMT21 hours ago",3537611,2.35,1
"Date:  Thu, 06 Aug 2020 19:33:29 GMT21 hours ago",3537612,1.1,0
"Date:  Thu, 06 Aug 2020 19:33:38 GMT21 hours ago",3537613,1.52,0
